Date,Open,High,Low,Close,Volume
2008-08-26,57.138,57.811,56.951,57.337,3405275
2008-08-27,57.317,57.747,56.864,57.337,4293563
2008-08-28,57.578,58.912,57.492,58.784,4797062
2008-08-29,58.492,58.827,57.983,58.052,4242774
2008-09-02,58.689,59.703,57.408,57.665,5878994
2008-09-03,57.009,57.811,56.587,57.432,7043542
2008-09-04,56.942,57.114,56.311,56.547,7439651
2008-09-05,56.342,56.555,55.55,56.1,6724788
2008-09-08,56.864,58.371,56.864,57.715,7478077
2008-09-09,57.164,57.57,56.196,56.311,8174296
2008-09-10,56.734,56.857,55.533,55.689,7080370
2008-09-11,55.329,56.814,55.281,56.709,6397359
2008-09-12,56.634,57.147,56.149,56.88,7032454
2008-09-15,55.152,56.96,55.143,55.849,8514757
2008-09-16,55.519,57.017,55.395,56.539,10614818
2008-09-17,55.403,56.701,55.014,55.824,10925741
2008-09-18,56.358,57.761,55.16,57.164,13397352
2008-09-19,60.194,60.578,57.578,58.929,12504168
2008-09-22,59.011,59.994,57.04,57.323,7048916
2008-09-23,57.382,57.592,55.945,55.945,7136088
2008-09-24,56.278,56.96,55.046,55.597,7099530
2008-09-25,55.801,56.779,55.801,56.539,6525844
2008-09-26,55.783,56.505,55.338,56.311,5306117
2008-09-29,55.891,55.891,53.118,53.771,9925730
2008-09-30,54.552,55.62,54.422,55.386,8742637
2008-10-01,54.869,55.386,54.211,54.64,5692604
2008-10-02,54.253,54.932,53.118,53.188,9718707
2008-10-03,53.587,54.527,52.304,52.379,8125128
2008-10-06,51.161,52.198,49.402,51.082,13503665
2008-10-07,51.69,52.298,48.543,48.626,10850914
2008-10-08,48.211,50.221,46.41,46.514,15813981
2008-10-09,46.624,47.491,43.281,43.379,14365387
2008-10-10,42.025,45.763,40.549,43.993,20124207
2008-10-13,47.636,48.413,45.409,48.342,12963630
2008-10-14,50.238,51.568,47.344,48.308,12316232
2008-10-15,47.067,48.147,44.285,44.338,11894483
2008-10-16,44.399,46.856,42.439,46.435,12930923
2008-10-17,45.534,47.838,44.806,45.803,8988532
2008-10-20,46.761,46.761,44.594,46.632,8224357
2008-10-21,48.772,50.198,47.894,48.68,13248071
2008-10-22,48.039,49.38,46.28,47.181,13569210
2008-10-23,47.456,50.352,46.816,49.899,18634173
2008-10-24,47.319,49.863,46.639,48.332,12450390
2008-10-27,47.513,50.888,47.432,48.949,11434347
2008-10-28,49.531,52.346,47.301,52.143,11543607
2008-10-29,52.12,52.687,50.164,50.673,13909318
2008-10-30,52.291,52.346,49.701,50.715,8807131
2008-10-31,50.659,52.346,50.071,52.134,8953166
2008-11-03,51.535,52.419,51.464,51.98,4535602
2008-11-04,53.068,53.702,52.03,53.196,7271857
2008-11-05,52.413,54.706,52.207,52.312,10128577
2008-11-06,51.926,53.087,50.327,50.561,9669769
2008-11-07,51.016,52.565,50.546,52.565,7565237
2008-11-10,53.495,53.968,51.957,52.662,7098359
2008-11-11,51.785,52.653,49.786,50.579,8107134
2008-11-12,49.608,50.214,48.031,48.195,10117420
2008-11-13,48.023,52.598,46.954,52.241,13673258
2008-11-14,51.259,53.473,50.759,51.13,8629217
2008-11-17,50.538,51.024,48.672,49.298,8111096
2008-11-18,48.833,50.613,48.242,50.409,11373283
2008-11-19,50.131,50.561,47.513,47.652,10273103
2008-11-20,47.231,49.507,45.61,46.048,14204294
2008-11-21,46.849,49.957,45.926,49.701,18246229
2008-11-24,50.27,52.087,49.461,51.291,13094551
2008-11-25,52.166,52.298,50.131,51.6,10717307
2008-11-26,50.637,53.512,50.595,53.44,7888335
2008-11-28,52.848,54.324,52.054,54.268,3953428
2008-12-01,52.662,53.717,50.352,50.553,11982628
2008-12-02,49.216,50.383,47.692,49.344,14718303
2008-12-03,48.374,50.027,47.97,49.225,11066386
2008-12-04,48.755,49.014,47.108,47.951,11458348
2008-12-05,47.198,49.005,46.897,48.527,12668943
2008-12-08,47.846,49.199,44.944,46.522,17368458
2008-12-09,44.966,46.004,44.594,45.526,10839235
2008-12-10,46.142,47.263,45.787,46.639,6649123
2008-12-11,46.031,46.41,44.312,44.707,9132188
2008-12-12,44.001,45.868,43.452,45.437,5825454
2008-12-15,45.893,45.989,44.529,45.103,6853550
2008-12-16,45.058,47.513,44.845,47.286,11512123
2008-12-17,46.624,48.242,46.624,47.498,7211632
2008-12-18,47.756,48.048,45.636,45.98,6872259
2008-12-19,47.027,47.059,45.593,45.91,9295494
2008-12-22,45.834,46.263,44.815,45.703,5191544
2008-12-23,45.98,46.624,44.845,44.952,4052732
2008-12-24,45.089,45.389,44.886,44.999,1653663
2008-12-26,45.042,45.497,45.009,45.196,2015563
2008-12-29,45.042,45.404,43.993,44.895,3745604
2008-12-30,45.05,46.435,44.774,46.354,4649386
2008-12-31,46.401,46.962,45.957,46.655,4940445
2009-01-02,46.662,48.155,46.639,47.994,6553757
2009-01-05,47.667,47.91,47.116,47.432,4648071
2009-01-06,47.627,48.496,47.52,47.994,6124838
2009-01-07,47.52,47.804,46.686,47.085,5670902
2009-01-08,46.769,47.603,46.58,47.498,4865276
2009-01-09,47.675,47.846,46.678,46.816,4515212
2009-01-12,46.735,46.946,45.964,46.28,5158367
2009-01-13,46.095,46.461,45.171,45.61,5463682
2009-01-14,44.845,45.404,44.192,44.628,5575575
2009-01-15,44.66,45.212,44.018,44.731,5892007
2009-01-16,45.074,45.917,44.506,45.746,6933561
2009-01-20,45.746,45.893,43.663,43.715,6956042
2009-01-21,44.277,44.431,42.772,43.977,7267726
2009-01-22,43.501,44.245,42.832,43.832,5906302
2009-01-23,42.978,43.518,42.412,42.746,5503097
2009-01-26,43.411,44.231,42.936,43.426,6395061
2009-01-27,43.58,44.199,43.159,43.776,5824584
2009-01-28,44.147,45.283,43.622,44.937,7529495
2009-01-29,45.103,46.793,44.619,45.851,9923476
2009-01-30,45.885,46.065,43.208,43.615,9398243
2009-02-02,42.804,42.988,40.668,41.044,11126035
2009-02-03,41.553,42.018,40.783,41.872,9517314
2009-02-04,42.088,42.525,41.036,41.221,5824198
2009-02-05,40.987,42.025,40.549,41.797,6525552
2009-02-06,41.864,42.909,41.673,42.48,6543869
2009-02-09,42.533,44.32,42.403,43.871,8814250
2009-02-10,43.67,43.871,41.174,41.416,8521742
2009-02-11,41.967,42.318,41.159,41.587,7212030
2009-02-12,40.907,40.994,39.438,40.514,10477162
2009-02-13,41.026,41.026,39.933,40.069,5933027
2009-02-17,39.674,39.674,38.271,38.448,10672469
2009-02-18,38.32,38.578,37.79,38.221,6121975
2009-02-19,37.766,38.951,37.766,38.165,6850886
2009-02-20,37.98,38.861,37.653,38.312,10765481
2009-02-23,38.562,38.586,36.777,36.82,8357662
2009-02-24,37.078,38.612,36.768,38.431,10187707
2009-02-25,38.15,38.475,37.322,37.79,10519307
2009-02-26,38.278,38.491,37.533,37.568,7925995
2009-02-27,37.014,37.594,36.623,36.861,8525092
2009-03-02,36.179,36.631,34.662,34.735,10006592
2009-03-03,35.004,35.66,34.621,34.961,11190006
2009-03-04,35.579,36.837,35.352,36.339,11149929
2009-03-05,35.296,35.699,34.086,34.466,10119165
2009-03-06,34.735,35.093,33.137,33.917,11315271
2009-03-09,33.493,34.42,33.405,34.111,8818548
2009-03-10,34.134,36.932,33.893,36.883,13196346
2009-03-11,36.383,38.245,36.383,37.945,10156912
2009-03-12,38.15,38.935,37.395,38.917,7648447
2009-03-13,39.179,39.325,38.36,38.917,6238503
2009-03-16,39.309,39.404,38.39,38.491,6357395
2009-03-17,38.448,39.549,38.448,39.535,6138984
2009-03-18,39.137,40.34,38.667,39.893,7701216
2009-03-19,39.788,39.885,38.212,38.491,8625456
2009-03-20,38.399,38.578,36.974,37.24,10452977
2009-03-23,37.945,40.064,37.758,39.988,9174148
2009-03-24,39.284,40.102,38.968,39.163,6125097
2009-03-25,39.61,41.159,38.716,39.747,9677566
2009-03-26,40.014,41.458,39.756,41.373,9002111
2009-03-27,40.783,41.373,40.486,40.806,5777192
2009-03-30,40.314,40.494,38.985,39.445,5915955
2009-03-31,39.819,40.987,39.542,40.314,8858724
2009-04-01,39.686,41.243,39.504,41.069,7120088
2009-04-02,41.829,42.892,41.682,42.267,8585130
2009-04-03,42.35,42.558,41.553,42.25,6081626
2009-04-06,42.164,42.324,41.529,42.226,4791817
2009-04-07,41.766,41.845,41.082,41.19,5008007
2009-04-08,41.296,41.975,41.026,41.659,5043450
2009-04-09,42.659,43.539,42.659,43.079,7096443
2009-04-13,42.797,43.58,42.204,43.257,5656107
2009-04-14,42.918,43.426,42.566,42.927,5715596
2009-04-15,42.797,43.817,42.447,43.564,5584242
2009-04-16,43.663,44.594,43.134,44.399,7073690
2009-04-17,44.619,44.619,43.493,43.632,8190450
2009-04-20,43.289,43.379,41.864,42.137,5793029
2009-04-21,42.37,43.338,42.164,43.208,6239447
2009-04-22,42.665,44.07,42.366,43.022,7268872
2009-04-23,43.168,44.052,42.333,43.956,7657969
2009-04-24,43.993,46.231,43.572,46.216,14233647
2009-04-27,45.772,47.133,45.713,46.501,9171513
2009-04-28,46.056,46.761,45.649,45.851,5614986
2009-04-29,46.216,46.977,46.039,46.639,5700315
2009-04-30,47.173,47.822,46.216,46.702,6605357
2009-05-01,46.67,47.003,46.201,46.93,5035876
2009-05-04,46.939,47.643,46.71,47.416,5575049
2009-05-05,47.369,47.643,46.849,47.375,5306286
2009-05-06,47.627,48.131,46.888,47.951,6249335
2009-05-07,47.846,48.292,47.003,47.652,6940619
2009-05-08,48.008,48.833,47.999,48.721,6670009
2009-05-11,48.169,48.308,47.595,47.927,4805033
2009-05-12,48.178,48.489,47.309,48.269,5035365
2009-05-13,47.344,47.586,45.893,46.168,7004610
2009-05-14,46.354,47.277,46.24,46.977,5723544
2009-05-15,46.832,47.636,46.632,46.962,5854924
2009-05-18,47.27,48.096,47.108,48.023,5210501
2009-05-19,47.894,48.242,47.231,47.838,5057105
2009-05-20,47.919,48.388,47.133,47.189,4608716
2009-05-21,46.58,46.785,45.419,45.851,5823194
2009-05-22,46.071,46.211,45.395,45.464,4654468
2009-05-26,45.364,47.092,44.87,46.954,5105931
2009-05-27,46.954,47.133,45.364,45.437,6048362
2009-05-28,45.601,46.118,44.782,45.851,4851041
2009-05-29,45.964,46.354,45.364,46.298,4662247
2009-06-01,46.946,48.543,46.946,48.073,7408643
2009-06-02,48.031,48.901,47.878,48.617,5217166
2009-06-03,48.292,48.617,47.627,48.242,4844252
2009-06-04,48.316,48.617,47.936,48.527,4047959
2009-06-05,49.134,49.692,48.68,49.409,8191895
2009-06-08,49.435,49.5,47.894,49.207,6344400
2009-06-09,49.134,49.134,48.445,48.926,5411025
2009-06-10,49.151,49.639,48.233,49.022,5465965
2009-06-11,49.111,49.831,49.054,49.119,4473550
2009-06-12,48.949,49.461,48.575,49.461,3982388
2009-06-15,48.972,48.972,47.603,48.09,5218905
2009-06-16,48.169,48.3,47.231,47.361,4676142
2009-06-17,47.506,48.195,47.506,47.87,4718781
2009-06-18,47.748,48.608,47.708,48.09,3939818
2009-06-19,48.226,48.802,47.781,48.139,7237307
2009-06-22,47.529,47.977,46.556,46.598,6503073
2009-06-23,46.816,46.816,45.901,46.263,5132084
2009-06-24,46.589,47.473,46.347,46.607,5485371
2009-06-25,46.501,47.885,46.298,47.756,4696316
2009-06-26,47.684,48.219,47.571,48.048,3685903
2009-06-29,48.131,48.703,47.675,48.617,3939613
2009-06-30,48.599,48.901,48.316,48.73,8136211
2009-07-01,48.901,49.692,48.721,49.247,4735774
2009-07-02,48.565,49.247,48.388,48.85,6885356
2009-07-06,48.543,49.281,48.349,49.19,7142916
2009-07-07,49.531,49.701,47.586,47.643,8990186
2009-07-08,47.733,48.039,46.872,47.855,7525107
2009-07-09,48.064,48.219,47.636,47.91,3902478
2009-07-10,47.58,48.583,47.399,48.479,4824047
2009-07-13,48.512,49.079,48.082,49.046,4984128
2009-07-14,49.03,49.461,48.651,49.159,4363720
2009-07-15,49.624,50.392,49.409,50.27,6194969
2009-07-16,50.198,51.519,50.122,51.406,5092343
2009-07-17,51.196,51.47,50.4,51.016,5649486
2009-07-20,51.584,51.85,51.143,51.765,4717305
2009-07-21,52.25,52.49,51.373,52.054,6203572
2009-07-22,52.105,52.613,51.933,52.437,5132892
2009-07-23,53.984,56.53,53.796,56.296,13293559
2009-07-24,56.271,56.677,55.427,56.287,7557909
2009-07-27,56.263,57.002,56.188,56.687,5128292
2009-07-28,56.472,56.909,56.158,56.659,5419877
2009-07-29,56.213,56.488,55.442,55.719,5738444
2009-07-30,56.539,57.276,56.092,56.677,5248506
2009-07-31,56.909,57.885,56.909,57.178,5530381
2009-08-03,58.216,58.784,57.768,58.492,6867420
2009-08-04,58.418,58.774,57.974,58.405,5913771
2009-08-05,58.663,58.986,57.752,58.241,5582521
2009-08-06,58.354,58.857,58.199,58.704,5299579
2009-08-07,58.929,59.594,58.636,59.109,5494551
2009-08-10,58.857,58.857,57.017,57.492,7305944
2009-08-11,57.439,58.001,57.026,57.845,5876179
2009-08-12,57.877,58.92,57.519,58.646,5928268
2009-08-13,58.602,59.125,58.405,58.865,5363285
2009-08-14,58.663,58.774,57.276,57.829,4436709
2009-08-17,57.155,57.554,56.375,56.822,5447953
2009-08-18,57.073,57.236,56.677,57.04,4214383
2009-08-19,56.229,57.6,56.158,57.399,4819177
2009-08-20,57.391,57.861,57.164,57.752,3131621
2009-08-21,58.379,59.117,57.777,58.896,5333701
2009-08-24,58.979,59.188,58.388,58.834,3088832
2009-08-25,58.879,59.357,58.575,58.929,4245033
2009-08-26,58.939,58.979,57.785,57.909,5800914
2009-08-27,57.957,58.248,57.13,58.077,5027542
2009-08-28,58.362,58.5,57.484,58.313,4308455
2009-08-31,57.93,58.458,57.731,58.458,4130583
2009-09-01,58.224,59.02,56.701,56.857,7213098
2009-09-02,57.147,57.715,56.668,57.227,4019338
2009-09-03,57.355,57.657,56.871,57.582,3940025
2009-09-04,57.554,58.008,57.096,57.853,2777039
2009-09-08,58.137,58.619,57.9,58.128,4154547
2009-09-09,58.061,59.594,58.061,59.335,5884152
2009-09-10,59.231,60.314,58.792,60.314,5100037
2009-09-11,60.332,60.396,59.771,60.002,4108717
2009-09-14,59.771,60.518,59.531,60.455,4275179
2009-09-15,60.509,60.717,60.002,60.553,4399094
2009-09-16,60.616,61.208,60.405,61.119,3357087
2009-09-17,61.083,61.177,60.405,60.724,4158144
2009-09-18,60.908,61.016,60.405,60.5,5411635
2009-09-21,59.925,60.553,59.925,60.441,3157712
2009-09-22,60.664,60.93,60.072,60.784,2725512
2009-09-23,60.908,61.622,60.245,60.34,4124713
2009-09-24,60.526,61.008,59.703,60.081,3834996
2009-09-25,60.031,60.314,59.488,59.84,4280450
2009-09-28,59.943,61.144,59.943,60.818,2948140
2009-09-29,60.631,61.016,59.886,59.951,3947209
2009-09-30,60.048,60.801,59.002,59.84,5626191
2009-10-01,59.643,59.895,58.704,58.827,5380644
2009-10-02,58.224,58.663,58.07,58.321,3999572
2009-10-05,58.329,59.513,58.298,59.204,3250849
2009-10-06,59.563,60.608,59.448,59.943,3367770
2009-10-07,59.625,59.878,58.973,59.304,3906639
2009-10-08,59.496,60.77,59.496,60.432,4068525
2009-10-09,60.373,60.594,59.994,60.594,3457953
2009-10-12,60.69,61.265,60.381,60.717,2966606
2009-10-13,60.534,60.982,60.161,60.526,3034077
2009-10-14,61.091,62.375,60.871,62.083,5083304
2009-10-15,61.783,62.617,61.783,62.244,4555443
2009-10-16,62.244,62.431,61.177,61.639,4109202
2009-10-19,61.841,62.498,61.476,61.883,3782172
2009-10-20,61.832,62.214,61.298,61.581,4326531
2009-10-21,61.403,62.74,61.403,61.889,4366594
2009-10-22,63.244,64.257,62.53,63.883,8863603
2009-10-23,63.583,63.861,62.279,63.097,6728363
2009-10-26,62.967,63.737,61.752,62.286,4786869
2009-10-27,62.425,62.644,61.476,61.622,5553033
2009-10-28,61.659,61.867,60.227,60.373,5428514
2009-10-29,60.553,61.598,60.518,61.2,5183773
2009-10-30,60.892,61.395,59.304,59.651,5589993
2009-11-02,59.886,60.762,59.473,60.227,4849030
2009-11-03,60.008,60.509,59.71,60.048,4290934
2009-11-04,60.553,61.04,59.917,60.057,5027225
2009-11-05,60.405,61.369,60.373,61.185,3820357
2009-11-06,60.708,61.468,60.553,61.144,2300319
2009-11-09,61.567,62.66,61.216,62.593,4872548
2009-11-10,62.465,63.47,62.465,63.235,4321267
2009-11-11,63.316,64.054,63.007,63.212,3547547
2009-11-12,63.17,63.381,62.39,62.601,3023653
2009-11-13,62.609,63.145,62.207,62.693,2990333
2009-11-16,62.877,63.478,62.782,63.26,3693156
2009-11-17,63.154,63.883,63.154,63.874,3816557
2009-11-18,63.292,63.35,62.701,63.082,3133168
2009-11-19,62.805,62.951,61.797,62.636,3117635
2009-11-20,62.609,62.609,61.823,62.141,3733535
2009-11-23,62.553,63.3,62.39,63.025,4189988
2009-11-24,62.862,63.14,62.407,62.928,3424442
2009-11-25,63.14,63.252,62.83,63.17,2391570
2009-11-27,61.721,62.617,61.721,62.228,2301257
2009-11-30,62.346,63.097,62.004,62.79,4847104
2009-12-01,63.124,64.054,63.114,63.752,3771974
2009-12-02,63.583,64.168,63.17,63.573,3671908
2009-12-03,63.567,63.779,62.416,62.553,3691066
2009-12-04,62.902,63.728,62.732,63.437,5396981
2009-12-07,63.437,63.942,62.959,63.17,3769096
2009-12-08,61.905,62.782,61.622,62.522,6224244
2009-12-09,63.444,64.81,63.284,64.657,8139141
2009-12-10,64.832,65.481,64.639,65.414,6229342
2009-12-11,65.337,66.334,65.229,66.284,5906095
2009-12-14,66.495,66.624,66.193,66.412,6165916
2009-12-15,66.567,67.243,66.114,67.051,5714026
2009-12-16,66.907,67.313,66.099,66.259,4907660
2009-12-17,65.992,66.064,65.141,65.246,4738024
2009-12-18,65.515,65.963,65.311,65.652,8223476
2009-12-21,65.699,66.667,65.618,66.023,3405577
2009-12-22,66.364,66.737,66.114,66.454,2274341
2009-12-23,66.454,66.745,66,66.642,2343459
2009-12-24,66.737,67.298,66.737,66.931,1148451
2009-12-28,67.122,67.775,67.028,67.663,2902989
2009-12-29,67.928,68.367,67.827,68.213,4767934
2009-12-30,68.109,68.35,67.834,68.025,3200424
2009-12-31,67.938,68.173,66.923,67.028,2527969
2010-01-04,67.37,67.663,67.028,67.313,3753846
2010-01-05,67.136,67.484,66.244,66.891,3509258
2010-01-06,68.011,68.594,67.712,67.842,6497519
2010-01-07,67.558,67.913,66.582,67.888,5513516
2010-01-08,67.858,68.367,67.542,68.367,4199240
2010-01-11,68.418,68.594,67.628,68.091,3609881
2010-01-12,67.766,68.255,67.542,68.15,3739107
2010-01-13,68.196,68.196,67.46,67.928,3825541
2010-01-14,67.896,68.05,67.636,67.702,3248717
2010-01-15,67.719,68.181,67.189,67.598,4877767
2010-01-19,67.963,69.056,67.702,69.015,5549388
2010-01-20,68.781,69.022,67.775,68.692,4527779
2010-01-21,68.594,68.594,66.95,67.051,5899220
2010-01-22,66.812,67.16,65.918,66.064,5931058
2010-01-25,66.753,67.206,66.064,66.349,4176705
2010-01-26,66.047,67.078,65.706,66.186,3870168
2010-01-27,65.946,67.168,65.685,66.73,6249104
2010-01-28,66.991,67.005,64.143,65.473,8411688
2010-01-29,65.963,66.39,65.011,65.261,5361385
2010-02-01,65.544,65.586,64.818,65.223,4479588
2010-02-02,65.432,65.626,64.612,65.214,5784289
2010-02-03,64.724,66.227,64.724,66.083,4194831
2010-02-04,65.782,65.782,63.915,64.226,6552144
2010-02-05,64.184,64.458,62.644,63.683,6669823
2010-02-08,63.634,63.634,62.636,62.862,5435652
2010-02-09,63.47,64.387,63.161,63.828,5244626
2010-02-10,63.89,64.289,63.244,63.744,3015725
2010-02-11,64.234,65.182,63.924,65.085,6812760
2010-02-12,64.168,64.24,63.3,64.2,6713018
2010-02-16,64.931,65.385,64.329,65.246,4463487
2010-02-17,65.207,65.423,64.657,64.977,3815725
2010-02-18,64.913,65.825,64.913,65.764,3330915
2010-02-19,65.791,66.276,65.361,66.099,3968696
2010-02-22,66.253,66.293,65.311,65.414,3731294
2010-02-23,65.2,65.747,64.595,64.63,4912546
2010-02-24,64.863,65.353,64.458,64.922,4354463
2010-02-25,64.184,64.68,63.761,64.657,5064396
2010-02-26,64.657,65.131,64.134,64.987,3976720
2010-03-01,65.328,65.636,65.15,65.337,3138871
2010-03-02,65.466,65.984,65.337,65.782,4150834
2010-03-03,65.808,66.227,65.56,65.679,3516987
2010-03-04,65.847,65.97,65.328,65.693,3231589
2010-03-05,65.963,66.891,65.861,66.844,3875812
2010-03-08,66.831,66.915,65.861,65.928,4474343
2010-03-09,65.798,66.59,65.466,66.479,5241327
2010-03-10,66.422,66.537,65.875,66.129,4420943
2010-03-11,66.114,66.114,65.277,65.883,4996314
2010-03-12,66.138,66.219,65.61,65.984,3633165
2010-03-15,65.808,66.21,65.5,65.883,3234093
2010-03-16,65.883,66.21,65.294,66.21,5231963
2010-03-17,66.431,66.821,66.201,66.633,4920596
2010-03-18,66.73,67.904,66.487,67.842,6092014
2010-03-19,67.947,68.109,66.091,66.454,8477960
2010-03-22,66.083,66.649,66.083,66.356,4016504
2010-03-23,66.567,66.821,65.808,66.77,5122068
2010-03-24,66.372,66.73,66.023,66.172,3826381
2010-03-25,66.495,66.69,65.544,65.618,6095740
2010-03-26,65.755,65.97,65.473,65.679,4705434
2010-03-29,65.866,66.235,65.699,65.97,3826526
2010-03-30,66.812,68.514,66.683,68.335,10735566
2010-03-31,68.15,68.481,67.581,67.758,5348506
2010-04-01,68.003,68.296,67.621,67.988,3657774
2010-04-05,68.286,68.497,67.766,68.264,3207565
2010-04-06,68.025,68.487,67.743,68.394,3956868
2010-04-07,68.196,68.62,67.46,67.834,5504887
2010-04-08,67.628,67.782,67.115,67.26,4582843
2010-04-09,67.275,67.842,67.129,67.694,3556767
2010-04-12,67.913,67.913,67.37,67.523,3238810
2010-04-13,67.33,68.304,67.044,68.06,5248946
2010-04-14,68.035,68.487,67.688,68.425,4479583
2010-04-15,68.221,68.918,68.05,68.918,5593648
2010-04-16,68.676,68.877,67.46,67.913,6589798
2010-04-19,67.792,68.213,67.411,68.025,4381499
2010-04-20,68.474,69.608,68.367,69.138,7073043
2010-04-21,69.276,69.608,68.977,69.486,5558102
2010-04-22,69,69.841,68.487,69.772,5707430
2010-04-23,69.875,70.614,69.673,70.199,4921645
2010-04-26,70.362,71.181,70.328,70.899
2010-04-27,72.975,73.176,71.164,71.327,13737682
2010-04-28,72.072,72.227,71.067,71.548,7067671
2010-04-29,72.114,72.975,71.87,72.431,6517052
2010-04-30,71.92,72.73,71.675,71.894,6489766
2010-05-03,72.316,72.975,71.855,72.819,5731753
2010-05-04,72.163,72.34,70.549,71.094,6729457
2010-05-05,70.571,70.719,69.796,70.207,6018427
2010-05-06,69.779,73.394,55.116,68.304,11292064
2010-05-07,67.834,68.359,65.883,66.998,10321624
2010-05-10,69.396,70.571,68.838,69.706,7734951
2010-05-11,69.064,69.706,68.815,68.953,5871639
2010-05-12,69.236,70.234,69.09,70.088,4231501
2010-05-13,69.779,70.54,69.26,69.396,4088201
2010-05-14,68.971,69.365,68.069,68.659,5104018
2010-05-17,68.822,69.03,67.313,68.659,3936346
2010-05-18,68.993,69.891,67.988,68.126,6438215
2010-05-19,67.574,67.574,66.444,66.923,7899638
2010-05-20,65.816,66.056,64.458,64.527,10788712
2010-05-21,63.583,65.491,63.359,65.432,8003836
2010-05-24,65.457,65.466,64.412,64.533,4471899
2010-05-25,63.819,64.501,62.684,64.434,7036363
2010-05-26,64.702,65.423,64.08,64.192,5815997
2010-05-27,65.1,66.107,64.896,66.023,5593577
2010-05-28,65.901,66.235,63.861,64.304,7995330
2010-06-01,63.828,64.758,63.22,63.3,5314378
2010-06-02,63.381,63.965,62.846,63.845,7112697
2010-06-03,64.289,64.673,62.967,63.521,9714279
2010-06-04,62.668,62.668,61.459,61.704,10006674
2010-06-07,61.752,62.319,60.561,60.601,7320016
2010-06-08,60.601,60.93,58.964,60.747,8916281
2010-06-09,61.194,61.704,60.405,60.638,5922601
2010-06-10,61.485,62.912,61.313,62.782,7597641
2010-06-11,62.159,63.559,62.124,63.487,5707108
2010-06-14,64.044,64.321,63.292,63.359,4445755
2010-06-15,64.127,64.75,63.845,64.68,3987505
2010-06-16,64.28,65.679,64.044,65.579,6574665
2010-06-17,65.954,65.977,64.786,65.699,4904110
2010-06-18,65.544,65.984,65.174,65.825,6481919
2010-06-21,66.69,67.298,65.731,66.056,5012156
2010-06-22,66.253,66.381,64.767,64.888,3827155
2010-06-23,65.051,65.385,64.42,64.962,4399204
2010-06-24,64.709,64.733,63.14,63.39,5326893
2010-06-25,63.674,64.127,63.145,63.973,5325450
2010-06-28,64.014,64.648,63.478,64.038,3803500
2010-06-29,63.828,64.089,62.311,63.642,10532024
2010-06-30,63.412,65.043,63.412,64.047,8562182
2010-07-01,64.102,64.363,63.106,63.691,8392446
2010-07-02,63.737,64.054,62.465,62.977,4644624
2010-07-06,63.607,64.363,62.839,63.359,4939528
2010-07-07,63.598,65.337,63.185,65.286,6077225
2010-07-08,65.773,66.154,64.939,65.854,4894086
2010-07-09,65.764,66.69,65.764,66.615,3470642
2010-07-12,66.381,66.696,65.97,66.696,3955082
2010-07-13,67.168,68.57,67.168,67.743,6299850
2010-07-14,67.404,67.849,66.882,67.337,3815918
2010-07-15,67.435,67.435,66.107,67.343,5724610
2010-07-16,67.06,67.115,65.432,65.636,5298327
2010-07-19,66.064,66.123,64.931,65.854,3744622
2010-07-20,65.254,66.76,64.871,66.642,3756914
2010-07-21,67.005,67.387,65.954,66.73,6130968
2010-07-22,68.57,69.03,67.988,68.716,8811897
2010-07-23,68.676,69.95,68.394,69.866,5622878
2010-07-26,70.138,70.921,69.643,70.8,5962447
2010-07-27,70.671,70.856,69.996,70.38,5233228
2010-07-28,70.088,70.54,69.909,70.291,3482847
2010-07-29,70.581,70.931,69.505,70.004,4124489
2010-07-30,69.324,70.012,68.807,69.358,5851583
2010-08-02,70.38,71.172,70.312,70.873,4447141
2010-08-03,70.527,70.988,70.283,70.71,3521715
2010-08-04,70.783,71.41,70.727,71.35,2741133
2010-08-05,70.792,71.286,70.518,71.124,3112404
2010-08-06,70.387,70.978,69.745,70.776,3328997
2010-08-09,71.133,71.661,70.873,71.375,3930691
2010-08-10,70.873,71.172,69.608,70.631,4490958
2010-08-11,69.719,69.719,67.726,68.189,5538993
2010-08-12,67.542,68.62,67.429,68.117,4236793
2010-08-13,68.025,68.474,67.896,68.117,2564177
2010-08-16,67.542,68.075,66.753,67.646,2908683
2010-08-17,67.097,68.83,67.028,68.181,5395331
2010-08-18,67.928,68.109,66.821,67.792,3943219
2010-08-19,67.566,67.655,65.832,66.334,4865373
2010-08-20,65.679,66.029,64.956,65.398,5367930
2010-08-23,65.685,66.73,65.593,65.738,3982696
2010-08-24,65.028,65.679,64.434,65.229,5465017
2010-08-25,64.871,65.755,64.434,65.473,4410721
2010-08-26,65.883,65.946,64.458,64.688,4404520
2010-08-27,64.962,65.747,64.217,65.679,4240940
2010-08-30,65.32,65.414,64.527,64.579,2970328
2010-08-31,64.507,65.028,63.566,63.691,6112200
2010-09-01,64.54,65.755,64.289,65.685,5538555
2010-09-02,66.029,66.398,65.537,66.381,3055907
2010-09-03,66.959,67.873,66.94,67.688,3612522
2010-09-07,67.484,67.607,66.504,66.6,3822229
2010-09-08,66.658,67.873,66.658,67.097,3437188
2010-09-09,68.043,68.173,66.875,67.266,3048411
2010-09-10,67.189,68.164,67.013,68.06,2664919
2010-09-13,68.562,68.894,68.279,68.807,3531550
2010-09-14,68.659,68.918,68.126,68.62,4092725
2010-09-15,68.441,68.716,67.801,68.578,2683528
